date,symbol,open,high,low,close,volume,amount,turnover
2025-11-25,600362,35.9401791,36.899771,35.7917886,36.4644922,29728824,1092968561.43,1.4325
2025-11-26,600362,36.5535265,37.1470885,36.2171747,36.7118097,25709134,954185880.53,1.2388
2025-11-27,600362,37.4042987,37.7010797,36.8107367,36.8799856,29454903,1108993426.32,1.4193
2025-11-28,600362,36.86,37.58,36.76,37.43,20301916,755735084.83,0.9783
2025-12-01,600362,39.65,41.17,39.65,40.86,89751469,3641520605.92,4.3249
2025-12-02,600362,39.54,40.46,39.54,40.46,50968612,2040853222.44,2.456
2025-12-03,600362,40.1,41.18,39.76,40.47,47838821,1936262654.05,2.3052
2025-12-04,600362,42.0,42.75,41.06,41.11,67940454,2834829061.79,3.2738
2025-12-05,600362,41.0,43.9,41.0,43.32,79433797,3395658381.63,3.8277
2025-12-08,600362,43.33,44.93,42.32,44.74,81540820,3542776459.66,3.9292
2025-12-09,600362,43.95,43.95,41.88,42.03,71808925,3068701269.65,3.4603
2025-12-10,600362,42.38,42.75,41.81,42.39,43077554,1821401521.07,2.0758
2025-12-11,600362,43.24,43.48,41.15,41.18,50762627,2131360803.01,2.4461
2025-12-12,600362,42.2,42.4,41.3,41.66,44111730,1840097228.21,2.1256
2025-12-15,600362,40.35,42.18,40.35,41.16,38575789,1595637829.17,1.8589
2025-12-16,600362,41.01,41.9,40.02,40.56,37713546,1537545240.86,1.8173
2025-12-17,600362,40.71,41.72,40.38,41.37,38954187,1603153274.95,1.8771
2025-12-18,600362,41.08,42.13,40.7,41.01,32674616,1352448792.79,1.5745
2025-12-19,600362,41.01,42.1,40.47,41.85,37323140,1552424525.58,1.7985
2025-12-22,600362,42.03,42.87,42.02,42.58,45927763,1952296820.87,2.2131
2025-12-23,600362,42.57,42.96,41.7,42.08,46103137,1947701051.01,2.2216
2025-12-24,600362,42.9,43.38,42.26,43.1,45448525,1941217080.72,2.19
2025-12-25,600362,42.3,44.55,41.61,43.92,59649412,2578500195.71,2.8743
2025-12-26,600362,44.54,48.31,44.54,48.31,100423502,4737699853.85,4.8391
2025-12-29,600362,50.41,51.5,48.88,48.99,136093867,6831358431.2,6.558
2025-12-30,600362,46.85,51.3,46.42,50.25,93050841,4591829055.86,4.4838
2025-12-31,600362,50.25,55.28,50.24,54.92,128845206,7005041424.82,6.2087
2026-01-05,600362,55.02,55.28,52.8,54.3,101793232,5507189901.12,4.9051
2026-01-06,600362,56.0,57.46,54.73,56.97,97218369,5433251672.93,4.6847
2026-01-07,600362,55.5,56.5,54.5,55.28,83408911,4623725844.31,4.0192
2026-01-08,600362,54.0,56.5,53.8,55.03,66824983,3688231764.76,3.2201
2026-01-09,600362,54.19,57.98,54.0,56.5,73210842,4134630753.31,3.5278
2026-01-12,600362,57.26,58.0,55.42,56.02,67234046,3777680210.31,3.2398
2026-01-13,600362,55.66,58.76,55.4,57.21,71126285,4090827944.52,3.4274
2026-01-14,600362,57.6,62.26,57.6,59.8,97116352,5788632955.55,4.6797
2026-01-15,600362,59.09,64.41,58.13,62.0,94017498,5781279356.73,4.5304
2026-01-16,600362,62.01,66.66,61.2,64.11,103534677,6697000909.49,4.989
2026-01-19,600362,62.92,62.92,57.7,60.5,92318435,5560056310.19,4.4486
2026-01-20,600362,61.64,62.3,58.8,60.9,70542476,4273002783.26,3.3992
2026-01-21,600362,60.6,62.19,59.31,62.19,64373404,3910860993.1,3.102
2026-01-22,600362,61.06,61.55,59.8,60.3,51453366,3109218192.84,2.4794
2026-01-23,600362,60.3,61.38,59.39,59.61,79002542,4770785839.27,3.8069
2026-01-26,600362,60.87,64.1,60.85,62.82,107730425,6770382816.81,5.1912
2026-01-27,600362,60.88,63.07,59.8,60.8,79461712,4857877166.32,3.829
2026-01-28,600362,60.86,65.6,59.4,64.32,128970168,8124132600.98,6.2147
2026-01-29,600362,65.54,70.7,61.0,70.47,169142244,11274096910.59,8.1505
2026-01-30,600362,65.3,67.51,63.42,63.42,90724151,5851970196.01,4.3717
2026-02-02,600362,57.08,57.08,57.08,57.08,13934900,795404092.0,0.6715
2026-02-03,600362,55.0,59.75,54.46,59.05,110738020,6283929966.19,5.3361
2026-02-04,600362,60.82,60.87,58.21,58.86,65050264,3865536681.84,3.1346
2026-02-05,600362,56.8,58.13,54.36,55.86,71298749,3989829222.65,3.4357
2026-02-06,600362,53.0,56.18,52.01,55.12,53932046,2953426843.73,2.5988
2026-02-09,600362,56.19,56.48,55.05,55.46,40502216,2251001136.69,1.9517
2026-02-10,600362,55.59,57.05,55.2,55.6,36730748,2053991219.65,1.7699
2026-02-11,600362,55.45,56.98,55.42,56.47,38818522,2189440908.79,1.8705
2026-02-12,600362,56.3,57.53,56.25,56.59,38359990,2181007200.16,1.8485
2026-02-13,600362,55.26,56.25,55.0,55.03,37316772,2072143345.36,1.7982
2026-02-24,600362,56.89,57.62,56.23,57.11,40989557,2338494271.33,1.9752
2026-02-25,600362,57.11,59.4,56.5,57.64,68215269,3957535918.4,3.2871
2026-02-26,600362,57.67,57.99,56.43,56.9,38851119,2218100784.97,1.8721
2026-02-27,600362,56.5,58.26,56.5,58.04,51660444,2980188604.52,2.4894
2026-03-02,600362,58.4,60.3,55.72,59.61,89222295,5157671439.1,4.2994
2026-03-03,600362,58.46,58.49,55.81,55.82,62328184,3556836940.46,3.0034
2026-03-04,600362,54.15,56.24,54.0,54.86,40032815,2208955028.83,1.9291
2026-03-05,600362,55.6,55.85,54.16,55.08,37132732,2037680625.57,1.7893
2026-03-06,600362,54.3,54.73,52.65,53.59,39575551,2122928837.44,1.907
2026-03-09,600362,51.51,52.32,49.6,51.77,58030368,2961835760.71,2.7963
2026-03-10,600362,52.8,53.1,52.16,52.44,32163720,1690327099.98,1.5499
2026-03-11,600362,52.88,53.15,51.86,52.08,31845534,1667284003.3,1.5345
2026-03-12,600362,51.8,52.55,50.83,51.55,34577379,1785308332.33,1.6662
2026-03-13,600362,51.5,52.83,50.64,50.74,36249805,1875873830.33,1.7468
2026-03-16,600362,49.9,50.5,47.95,49.25,54111105,2656206645.92,2.6075
2026-03-17,600362,49.99,50.19,48.5,48.52,29743820,1469330420.87,1.4333
2026-03-18,600362,48.6,48.71,47.52,48.26,29892010,1436510504.78,1.4404
2026-03-19,600362,46.18,47.63,45.46,45.67,49540364,2295297859.38,2.3872
2026-03-20,600362,46.01,46.5,44.9,45.0,33676081,1537589784.67,1.6228
2026-03-23,600362,43.2,44.48,42.2,42.45,46771162,2025089472.92,2.2538
2026-03-24,600362,43.5,43.86,42.68,43.73,38890900,1683002312.58,1.874
2026-03-25,600362,45.06,45.37,44.28,44.74,40127750,1800885505.24,1.9336
2026-03-26,600362,44.74,45.33,44.05,44.21,24747007,1105141121.59,1.1925
2026-03-27,600362,42.82,44.27,42.82,43.89,33188583,1449149756.16,1.5993
2026-03-30,600362,43.7,44.15,43.07,43.78,26680325,1165071840.99,1.2856
2026-03-31,600362,44.1,44.3,42.9,43.0,25015976,1089125718.18,1.2054
2026-04-01,600362,44.29,45.23,43.8,44.55,35612284,1580107836.42,1.7161
2026-04-02,600362,44.27,44.27,42.9,43.26,23224986,1011717305.62,1.1191
2026-04-03,600362,43.3,43.56,42.3,42.46,16863012,719870453.92,0.8126
2026-04-07,600362,42.71,43.1,42.45,42.84,16627801,711648598.86,0.8012
2026-04-08,600362,45.0,45.73,44.53,45.64,50613210,2289287076.25,2.4389
2026-04-09,600362,44.99,45.51,44.68,45.05,25018083,1127796781.69,1.2055
2026-04-10,600362,45.45,45.68,44.85,44.9,28004007,1264505948.2,1.3494
2026-04-13,600362,44.95,45.75,44.95,45.54,37414936,1696773215.6,1.8029
2026-04-14,600362,46.8,47.37,45.82,46.34,46704802,2173573963.74,2.2506
2026-04-15,600362,47.57,48.84,46.55,46.87,69994725,3330429870.33,3.3728
2026-04-16,600362,47.01,47.55,46.64,47.22,45194547,2128310268.11,2.1778
2026-04-17,600362,46.79,47.24,46.51,46.75,29933233,1402649883.59,1.4424
2026-04-20,600362,47.0,47.5,46.37,46.66,40229734,1882919020.94,1.9386
2026-04-21,600362,46.66,46.66,45.3,46.22,30278986,1391321805.38,1.4591
2026-04-22,600362,46.0,46.41,45.36,45.95,30650822,1409892562.34,1.477
2026-04-23,600362,46.55,46.87,44.31,44.66,45569501,2062156319.47,2.1959
2026-04-24,600362,44.26,45.05,43.72,44.79,30982312,1371591152.5,1.4929
2026-04-27,600362,44.75,45.24,44.6,44.79,25497794,1144470261.54,1.2287
2026-04-28,600362,44.44,44.6,43.8,44.28,22691669,1003220186.65,1.0934
2026-04-29,600362,44.0,46.4,43.95,46.38,54246839,2470102570.22,2.614
2026-04-30,600362,46.05,46.15,44.91,45.46,41375103,1883060226.99,1.9937
2026-05-06,600362,45.6,47.1,45.28,46.93,59425328,2748440368.03,2.8635
2026-05-07,600362,47.45,48.56,46.94,47.6,58355282,2773784458.63,2.812
2026-05-08,600362,47.0,49.3,46.51,48.76,70111134,3352855793.66,3.3784
2026-05-11,600362,48.78,48.78,47.51,48.27,64215795,3091206774.46,3.0944
2026-05-12,600362,49.66,50.37,48.82,49.14,83030962,4119549201.95,4.001
2026-05-13,600362,50.07,50.89,49.72,50.06,74039908,3721572977.5,3.5678
2026-05-14,600362,49.81,51.88,48.39,48.4,70638140,3532822523.2,3.4038
2026-05-15,600362,48.03,48.1,45.86,46.37,58999876,2748444873.52,2.843
2026-05-18,600362,44.78,45.53,44.2,45.44,45887087,2059540494.2,2.2112
2026-05-19,600362,45.11,45.19,43.37,44.12,38293815,1687106252.38,1.8453
2026-05-20,600362,43.2,45.64,42.75,44.96,56332188,2480020694.05,2.7145
2026-05-21,600362,45.56,46.32,43.43,43.48,43598528,1963812526.48,2.1009
2026-05-22,600362,43.6,46.01,43.19,45.28,48702474,2184081917.79,2.3468
2026-05-25,600362,46.19,46.34,44.7,45.03,39679995,1802157265.12,1.9121
2026-05-26,600362,44.68,46.8,43.9,46.54,59569226,2714145218.23,2.8705
2026-05-27,600362,46.53,46.54,43.93,44.12,51447241,2303888636.92,2.4791
2026-05-28,600362,44.0,44.0,42.3,43.47,35329771,1523243885.96,1.7024
2026-05-29,600362,44.25,45.2,43.2,43.5,48131157,2119819470.95,2.3193
2026-06-01,600362,43.52,44.29,43.05,43.16,33788766,1475817348.94,1.6282
2026-06-02,600362,44.0,47.48,44.0,47.48,84092573,3844118711.92,4.0522
2026-06-03,600362,48.5,49.48,47.43,48.02,101473418,4930404139.11,4.8897
2026-06-04,600362,47.06,47.7,45.82,46.05,57632434,2675192724.79,2.7771
2026-06-05,600362,45.5,47.28,44.04,44.36,64237531,2911001904.9,3.0954
2026-06-08,600362,41.95,42.67,40.41,40.87,69996446,2892673740.34,3.3729
2026-06-09,600362,41.41,41.48,39.9,41.36,45071668,1833345705.57,2.1719
2026-06-10,600362,40.25,40.9,39.65,40.49,38035024,1534101114.25,1.8328
