event_id,source,source_url,published_at,fetched_at,related_symbols,symbol,title,summary,event_type,sentiment,impact_score,confidence,effective_date,raw_hash,quality_flag
8cda6c04bf75598b,eastmoney_stock_news,http://finance.eastmoney.com/a/202606053762026920.html,2026-06-05 17:04:00,2026-06-12T19:18:01,300308,300308,突发跳水！300308，天量成交,值得注意的是，中际旭创（300308）全日成交583.2亿元，成交额创该股历史天量，且位列A股成交额首位。同时，纵观A股历史，这一成交额位列第四，超越了新易盛今年4月创下的纪录，仅次于东方财富、中国石油与中国平安。 港股方面，中芯国际、华虹半导体双双跌超7%。,commodity_shock,positive,0.2,0.63,2026-06-05,8cda6c04bf75598baaf950e4acccb3ff6422a5bb,ok
1d85142795edc391,eastmoney_stock_news,http://finance.eastmoney.com/a/202606023757371842.html,2026-06-02 12:36:00,2026-06-12T19:18:01,300308,300308,300308，成交额A股第一！,沪深北三市半日成交18201亿元，中际旭创（300308）成交额228.36亿元，位居A股第一。,general_news,neutral,0.0,0.35,2026-06-02,1d85142795edc391e88f928d1e313f19d2b2e175,ok
23cbea4b8e11d51a,eastmoney_stock_news,http://finance.eastmoney.com/a/202605123734187455.html,2026-05-12 10:15:00,2026-06-12T19:18:01,300308,300308,千元A股+1！300308，大涨超7%,5月12日，光模块龙头中际旭创（300308）盘中大涨超7%，股价突破1000元，成为A股市场又一只千元股，也是创业板第二只千元股（第一只为爱美客，后因实施高送转除权，股价回至千元下方）。,general_news,neutral,0.1,0.35,2026-05-12,23cbea4b8e11d51a6af0828ef0b8a65667510b26,ok
42f4916ec428255b,eastmoney_stock_news,http://finance.eastmoney.com/a/202606103767085155.html,2026-06-10 23:28:26,2026-06-12T19:18:01,300308,300308,中际旭创回应被美国国防部列入1260H清单：认定和依据均不符合客观事实 未对公司经营产生实质性影响,中际旭创300308.SZ)公告称，公司注意到美国国防部将公司列入“1260H清单”，公司确认该认定不符合客观事实，公司既非中国军工企业，也非军民融合企业。公司将采取合适措施维护利益。本次事件未对公司经营产生实质性影响，订单获取、生产运营及供应链一切正常。,order_contract,positive,0.55,0.63,2026-06-10,42f4916ec428255bc849e82e9b9ab9d85e63cff1,ok
6fcc9153f21900d2,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300308&announcementId=1225364128&orgId=9900022016&announcementTime=2026-06-10 23:26:35,2026-06-10 23:26:35,2026-06-12T19:18:01,300308,300308,中际旭创自愿性信息披露公告,中际旭创自愿性信息披露公告,general_news,neutral,0.0,0.35,2026-06-10,6fcc9153f21900d20cf1f0b6ccb6a1b1e0e32687,ok
dee0a167e25e06d1,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300308&announcementId=1225358180&orgId=9900022016&announcementTime=2026-06-09 00:00:00,2026-06-09 00:00:00,2026-06-12T19:18:01,300308,300308,关于使用部分自有资金进行现金管理的进展公告,关于使用部分自有资金进行现金管理的进展公告,general_news,neutral,0.0,0.35,2026-06-09,dee0a167e25e06d15597418a20df99052abf2d2f,ok
e7efc36e4d1393cf,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300308&announcementId=1225351974&orgId=9900022016&announcementTime=2026-06-05 00:00:00,2026-06-05 00:00:00,2026-06-12T19:18:01,300308,300308,关于公司第三期限制性股票激励计划预留部分第一个归属期归属结果暨股份上市公告,关于公司第三期限制性股票激励计划预留部分第一个归属期归属结果暨股份上市公告,general_news,neutral,0.0,0.35,2026-06-05,e7efc36e4d1393cf5cabba0454d16e6d43864c69,ok
4b629436706d4ccd,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300308&announcementId=1225340998&orgId=9900022016&announcementTime=2026-06-01 00:00:00,2026-06-01 00:00:00,2026-06-12T19:18:01,300308,300308,中际旭创关于网络传闻的澄清公告,中际旭创关于网络传闻的澄清公告,general_news,neutral,0.0,0.35,2026-06-01,4b629436706d4ccd186014cc8058de972714ce32,ok
eafbab2cf6e78b87,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300308&announcementId=1225336549&orgId=9900022016&announcementTime=2026-05-29 00:00:00,2026-05-29 00:00:00,2026-06-12T19:18:01,300308,300308,关于公司第四期限制性股票激励计划首次授予部分第一个归属期归属结果暨股份上市公告,关于公司第四期限制性股票激励计划首次授予部分第一个归属期归属结果暨股份上市公告,general_news,neutral,0.0,0.35,2026-05-29,eafbab2cf6e78b87de8e0d986aecc0ce5b8da940,ok
2f58a298fa0e53f1,cninfo_disclosure,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300308&announcementId=1225334260&orgId=9900022016&announcementTime=2026-05-28 00:00:00,2026-05-28 00:00:00,2026-06-12T19:18:01,300308,300308,独立董事提名人声明与承诺(一),独立董事提名人声明与承诺(一),general_news,neutral,0.0,0.35,2026-05-28,2f58a298fa0e53f1537c1ffd641d83ad46e9cb5f,ok
